Identifiant arc,Libelle,Identifiant noeud amont,Identifiant noeud aval,cost
883,Bd_Soult,3476,509,8.310286249295844
1577,Bd_de_la_Chapelle,834,837,16.266409995090754
1328,Pyrenees,718,725,16.031921606606385
906,Av_Daumesnil,508,520,22.987906891470505
5616,Av_du_Maine,2948,406,16.488053047295804
4430,Av_Foch,2370,2354,9.25117176040664
4982,Tolbiac,2633,2632,0.10202398408691987
5097,Bd_Vincent_Auriol,900,2690,23.299125713518993
4836,Av_Daumesnil,2572,3045,8.697191036032953
4592,Bd_Murat,2454,2453,8.827321742284328
883,Bd_Soult,3476,509,7.9475578352567275
1581,Bd_de_la_Chapelle,839,838,16.34117361509062
1328,Pyrenees,718,725,23.930963755934123
906,Av_Daumesnil,508,520,16.004213084366413
5,Quai_de_la_Megisserie,4,5,23.531858202747475
4430,Av_Foch,2370,2354,8.582010724924677
872,Bd_Poniatowski,501,3627,16.62480710762239
4982,Tolbiac,2633,2632,0.100608438248835
5093,Bd_Vincent_Auriol,2689,2690,15.875984185437757
4836,Av_Daumesnil,2572,3045,8.419933871312447
4597,Pl_Pte_Molitor,2455,2449,16.60890703334566
884,Bd_Soult,509,510,17.178914914842704
1581,Bd_de_la_Chapelle,839,838,16.166118066693237
1328,Pyrenees,718,725,16.083538089453363
906,Av_Daumesnil,508,520,23.259653851587444
4430,Av_Foch,2370,2354,17.710974179862834
872,Bd_Poniatowski,501,3627,16.604016124423477
4982,Tolbiac,2633,2632,0.10144124613389957
6622,Av_Simon_Bolivar,3427,3432,7.979269979021848
5386,PI_Pantin,809,802,301.2837562773868
5093,Bd_Vincent_Auriol,2689,2690,15.858945267452526
4597,Pl_Pte_Molitor,2455,2449,16.632696126537144
884,Bd_Soult,509,510,17.98276421000593
1581,Bd_de_la_Chapelle,839,838,16.18701848344846
1328,Pyrenees,718,725,15.941318184845658
906,Av_Daumesnil,508,520,16.24807445837575
5205,PI_Plaine,632,2745,442.80156674867425
4485,Av_Victor_Hugo,2371,2355,7.9533484778669745
872,Bd_Poniatowski,501,3627,16.452291334448283
5100,Tolbiac,2629,2632,15.519302756428615
6622,Av_Simon_Bolivar,3427,3432,0.09969752196121708
5386,PI_Pantin,809,802,288.7317712399649
5093,Bd_Vincent_Auriol,2689,2690,16.82863725911919
4597,Pl_Pte_Molitor,2455,2449,8.658096978381508
884,Bd_Soult,509,510,17.703817238879875
1581,Bd_de_la_Chapelle,839,838,16.21583737159077
1328,Pyrenees,718,725,15.892979927120127
906,Av_Daumesnil,508,520,8.568538513935403
1155,Av_Pte_Brancion,633,640,23.01462004050957
4485,Av_Victor_Hugo,2371,2355,8.669579192814846
872,Bd_Poniatowski,501,3627,16.242842323771015
5100,Tolbiac,2629,2632,8.257216670444736
6622,Av_Simon_Bolivar,3427,3432,0.10259243960967518
5386,PI_Pantin,809,802,0.20756225952567658
4597,Pl_Pte_Molitor,2455,2449,8.819465643371506
884,Bd_Soult,509,510,17.707704653769408
1581,Bd_de_la_Chapelle,839,838,16.20578503993237
1328,Pyrenees,718,725,23.991009778234027
906,Av_Daumesnil,508,520,8.631268913972015
4485,Av_Victor_Hugo,2371,2355,0.09763494352770313
875,Bd_Poniatowski,3628,3300,8.395606940114646
5100,Tolbiac,2629,2632,0.0974378417842528
6622,Av_Simon_Bolivar,3427,3432,8.675242602011089
5386,PI_Pantin,809,802,0.25709703515967386
4619,Bd_Exelmans,2456,2466,17.405869641065642
1581,Bd_de_la_Chapelle,839,838,16.41946586211375
1329,Pyrenees,725,718,17.686408216994234
742,Bd_Brune,411,407,9.075147597183932
4485,Av_Victor_Hugo,2371,2355,0.09584517012546925
875,Bd_Poniatowski,3628,3300,8.343078925160405
5100,Tolbiac,2629,2632,0.09860093437900794
6622,Av_Simon_Bolivar,3427,3432,8.43535929645968
5386,PI_Pantin,809,802,0.21394531774534442
4619,Bd_Exelmans,2456,2466,8.292630097407704
1581,Bd_de_la_Chapelle,839,838,16.242672298099027
1329,Pyrenees,725,718,17.56025609949658
6236,Bd_Malesherbes,3239,3240,18.59475098936655
742,Bd_Brune,411,407,8.194460450062229
4485,Av_Victor_Hugo,2371,2355,0.09577304031323065
876,Bd_Poniatowski,565,506,17.8195291344275
5100,Tolbiac,2629,2632,0.09896931263873471
5386,PI_Pantin,809,802,240.06708843263976
1970,Reaumur,2159,2694,16.141477774681444
4619,Bd_Exelmans,2456,2466,8.704160797655806
1581,Bd_de_la_Chapelle,839,838,16.283806221618487
1329,Pyrenees,725,718,16.561820683920523
6236,Bd_Malesherbes,3239,3240,18.8618722324436
742,Bd_Brune,411,407,18.081034031278296
6603,Julia_Bartet,636,647,15.321855237935742
4485,Av_Victor_Hugo,2371,2355,0.09698734360897739
876,Bd_Poniatowski,565,506,17.70027815970563
1970,Reaumur,2159,2694,15.802732773947206
4617,Bd_Exelmans,2456,2435,16.531988542152014
886,Bd_Soult,510,511,18.111526930803073
1581,Bd_de_la_Chapelle,839,838,14.969742571960355
1329,Pyrenees,725,718,16.21533239820181
4485,Av_Victor_Hugo,2371,2355,8.888974932062885
876,Bd_Poniatowski,565,506,17.462302372800647
5519,Bd_Arago,2546,2695,15.238093186248717
4617,Bd_Exelmans,2456,2435,16.440273070847148
886,Bd_Soult,510,511,17.692900145960387
1581,Bd_de_la_Chapelle,839,838,15.895599682067502
1329,Pyrenees,725,718,16.164109660317624
6269,Bd_de_Courcelles,3253,3241,22.71815516304462
1178,SI_Brancion,638,636,18.174472026013756
4436,Av_Victor_Hugo,2371,2372,9.147279453640447
876,Bd_Poniatowski,565,506,16.72181924080203
5519,Bd_Arago,2546,2695,15.252785977757966
4617,Bd_Exelmans,2456,2435,16.3242250078044
5650,Pte_Dauphine,2799,2960,0.09354961318481265
1581,Bd_de_la_Chapelle,839,838,16.257216545241516
1329,Pyrenees,725,718,16.09750798434537
6269,Bd_de_Courcelles,3253,3241,22.73352710815431
5494,SE_Bercy_bretelle_4,2813,2883,15.760148748735922
4436,Av_Victor_Hugo,2371,2372,0.09580867592938323
877,Bd_Poniatowski,507,506,7.596141887277758
4969,Tolbiac,2632,2633,7.559121312525924
5519,Bd_Arago,2546,2695,8.346581277810012
4617,Bd_Exelmans,2456,2435,16.570587974875068
5650,Pte_Dauphine,2799,2960,9.085053426545306
1581,Bd_de_la_Chapelle,839,838,8.419501526981701
1329,Pyrenees,725,718,16.21897213617475
1636,Bd_Barbes,867,859,23.704258410689796
6818,Bd_Malesherbes,3240,3241,18.48662528814418
5461,SE_A4_bretelle_5,2813,3157,0.10083987569525826
4436,Av_Victor_Hugo,2371,2372,0.10258398404036352
877,Bd_Poniatowski,507,506,7.848734025102663
4969,Tolbiac,2632,2633,8.257216670444736
4617,Bd_Exelmans,2456,2435,18.03124385120264
5650,Pte_Dauphine,2799,2960,7.713538080182458
1581,Bd_de_la_Chapelle,839,838,16.39017831082694
1330,Av_Parmentier,711,702,23.05005263154979
1636,Bd_Barbes,867,859,23.20494818988042
28,Rivoli,19,27,8.257485075802002
6818,Bd_Malesherbes,3240,3241,18.755362343560098
4436,Av_Victor_Hugo,2371,2372,8.61148742030674
877,Bd_Poniatowski,507,506,16.42716247611335
4969,Tolbiac,2632,2633,0.09546231036527471
5872,Bd_Macdonald,928,3048,8.824905796934736
4845,Av_Daumesnil,2579,2661,8.436539189603936
4617,Bd_Exelmans,2456,2435,8.188205984242499
5650,Pte_Dauphine,2799,2960,7.984649888398368
1581,Bd_de_la_Chapelle,839,838,16.17725365588102
1330,Av_Parmentier,711,702,23.233418589051833
1636,Bd_Barbes,867,859,16.748989084573996
6818,Bd_Malesherbes,3240,3241,18.59475098936655
5324,PE_Charenton,2816,528,441.00182549786336
4436,Av_Victor_Hugo,2371,2372,16.59237453929031
879,Bd_Poniatowski,508,507,7.743191454994923
5872,Bd_Macdonald,928,3048,8.439831719170874
4845,Av_Daumesnil,2579,2661,16.418192949695158
4617,Bd_Exelmans,2456,2435,8.298311977204557
5650,Pte_Dauphine,2799,2960,7.746407109796666
1580,Bd_de_la_Chapelle,837,838,23.23362443705592
1330,Av_Parmentier,711,702,23.705458022520766
1636,Bd_Barbes,867,859,8.410198362470643
23,Rue de Rivoli,22,23,23.679227481260877
6818,Bd_Malesherbes,3240,3241,18.8618722324436
5328,PE_Courteline,2819,535,424.04138952462586
4436,Av_Victor_Hugo,2371,2372,23.84292783317794
879,Bd_Poniatowski,508,507,7.573992510316178
5872,Bd_Macdonald,928,3048,8.52790927443243
4845,Av_Daumesnil,2579,2661,16.448891460029934
5650,Pte_Dauphine,2799,2960,7.70457963726077
1580,Bd_de_la_Chapelle,837,838,15.456312437383914
1330,Av_Parmentier,711,702,23.07252434910933
1636,Bd_Barbes,867,859,8.405131427947296
6270,Bd_de_Courcelles,3131,3241,23.027559562578116
5343,PI_Bercy,2823,2824,330.21665865352475
4469,Presbourg,2372,2375,0.09757267927900705
879,Bd_Poniatowski,508,507,22.581540710138057
5872,Bd_Macdonald,928,3048,8.67571092252816
4845,Av_Daumesnil,2579,2661,16.582198116378645
5650,Pte_Dauphine,2799,2960,8.322950520830052
1580,Bd_de_la_Chapelle,837,838,16.00450920538819
1330,Av_Parmentier,711,702,23.064810912337297
1636,Bd_Barbes,867,859,16.44163033001029
5464,SE_A3_bretelle_4,2826,2867,407.0548230858041
4469,Presbourg,2372,2375,0.09202803450273946
6194,Philippe_Auguste,2528,2696,15.357941803842325
5503,AI_RN13_bretelle_15,2891,2803,17.212542426398308
4845,Av_Daumesnil,2579,2661,16.407791280336284
5650,Pte_Dauphine,2799,2960,8.32453386541945
1580,Bd_de_la_Chapelle,837,838,16.013774893193716
1330,Av_Parmentier,711,702,15.384751807473092
1629,Bd_Barbes,864,863,22.5103537620939
46,Bd_Sebastopol,26,43,14.14352066369961
4191,Pont_Charles_de_Gaulle,296,3246,19.29803526147231
709,Av_Jean_Moulin,409,410,16.46337576768762
4469,Presbourg,2372,2375,0.09277986617954452
881,Bd_Soult,509,508,16.79914194691084
6194,Philippe_Auguste,2528,2696,15.324215961786445
4845,Av_Daumesnil,2579,2661,8.759252474072191
1580,Bd_de_la_Chapelle,837,838,23.69825905491203
1330,Av_Parmentier,711,702,23.035374434655054
1629,Bd_Barbes,864,863,6.885292388543027
27,Rivoli,26,19,23.04318964890011
709,Av_Jean_Moulin,409,410,16.572979714926554
4469,Presbourg,2372,2375,0.09471006925170782
881,Bd_Soult,509,508,8.421440868669876
4238,Bd_Berthier,2276,3186,8.689884845884047
6811,Alain,3017,3149,21.17533526020333
6194,Philippe_Auguste,2528,2696,22.96768079908924
4845,Av_Daumesnil,2579,2661,8.699986141149303
1580,Bd_de_la_Chapelle,837,838,23.2407175409821
1330,Av_Parmentier,711,702,22.880023469192846
1629,Bd_Barbes,864,863,14.811145574046513
6367,Bd_de_Courcelles,3298,3252,18.65534998436675
709,Av_Jean_Moulin,409,410,16.27487945419946
5353,PE_Menilmontant,2829,2830,294.38415162237425
4439,Av_Victor_Hugo,2372,2361,7.745087526524404
882,Bd_Soult,508,509,17.7326538147506
4238,Bd_Berthier,2276,3186,38.71203405430733
6811,Alain,3017,3149,15.473005029265023
5529,Bd_St_Jacques,2901,389,14.111187496433638
4845,Av_Daumesnil,2579,2661,8.793919902886774
1580,Bd_de_la_Chapelle,837,838,23.240389409030215
1629,Bd_Barbes,864,863,14.851626405695544
6265,Bd_de_Courcelles,2331,3252,8.467318834613762
709,Av_Jean_Moulin,409,410,16.405122524601907
4439,Av_Victor_Hugo,2372,2361,8.24712755287406
882,Bd_Soult,508,509,17.6787309200964
4238,Bd_Berthier,2276,3186,0.10099505290934511
6811,Alain,3017,3149,17.48486825318105
5363,PE_Chaumont,2836,804,286.77557401947996
5532,Bd_Auguste_Blanqui,2902,2900,16.530524327658085
4845,Av_Daumesnil,2579,2661,8.328815376234916
1580,Bd_de_la_Chapelle,837,838,15.215718760338026
1629,Bd_Barbes,864,863,16.676660914478283
6265,Bd_de_Courcelles,2331,3252,8.523421372626274
709,Av_Jean_Moulin,409,410,16.55658252429048
5361,PE_Lilas,2831,789,291.55496369576167
4439,Av_Victor_Hugo,2372,2361,7.507996154548839
883,Bd_Soult,3476,509,16.871075583311622
4238,Bd_Berthier,2276,3186,0.07893644522353138
6811,Alain,3017,3149,8.87615019472127
5363,PE_Chaumont,2836,804,34.24959545440043
5531,Bd_Auguste_Blanqui,2902,2901,12.126383263360298
1580,Bd_de_la_Chapelle,837,838,23.054402405333946
1629,Bd_Barbes,864,863,22.994196079902245
37,Bd_St_Michel,35,37,18.358704337340686
6267,Bd_de_Courcelles,3298,3253,17.549656639438997
709,Av_Jean_Moulin,409,410,16.064224136414083
4439,Av_Victor_Hugo,2372,2361,15.327032927991713
883,Bd_Soult,3476,509,17.72488965777656
4983,Av_Claude_Vellefaux,2640,2639,8.939482884132165
4238,Bd_Berthier,2276,3186,0.10111613432949966
6811,Alain,3017,3149,16.855329976137835
5363,PE_Chaumont,2836,804,26.322686061481424
514,Bd_St_Marcel,302,3049,16.31447895584023
5535,Bd_Auguste_Blanqui,2903,2900,17.013799595620156
1580,Bd_de_la_Chapelle,837,838,16.329966346756944
1629,Bd_Barbes,864,863,16.03438048547554
6267,Bd_de_Courcelles,3298,3253,17.85554278228995
709,Av_Jean_Moulin,409,410,16.27701366255137
4439,Av_Victor_Hugo,2372,2361,18.326116294857233
4983,Av_Claude_Vellefaux,2640,2639,8.436599927669743
4238,Bd_Berthier,2276,3186,0.10131418941641428
6811,Alain,3017,3149,23.679225534962786
5363,PE_Chaumont,2836,804,198.2136111414822
514,Bd_St_Marcel,302,3049,8.060098822352723
5537,Bd_Auguste_Blanqui,2904,2903,9.27074636010392
1580,Bd_de_la_Chapelle,837,838,16.073968051570258
1629,Bd_Barbes,864,863,8.40377321273188
39,Bd_St_Michel,38,39,15.708932781106352
6267,Bd_de_Courcelles,3298,3253,16.545165532297947
746,Av_de_la_Pte_de_Chatillon,427,411,8.543312233815515
4437,Av_Victor_Hugo,2372,2371,9.685067709660006
886,Bd_Soult,510,511,17.05534928183307
4983,Av_Claude_Vellefaux,2640,2639,8.493923668389941
4238,Bd_Berthier,2276,3186,0.10309216154936292
1513,Av_Jean_Jaures,807,806,7.874985818206182
514,Bd_St_Marcel,302,3049,8.428512250420274
1580,Bd_de_la_Chapelle,837,838,15.836195696626783
1629,Bd_Barbes,864,863,8.41549259646975
6268,Bd_de_Courcelles,3241,3253,15.865359065487668
746,Av_de_la_Pte_de_Chatillon,427,411,16.416661584926516
5363,PE_Chaumont,2836,804,288.43051578501604
4437,Av_Victor_Hugo,2372,2371,8.656441631632724
886,Bd_Soult,510,511,17.629510419223674
4983,Av_Claude_Vellefaux,2640,2639,8.822157416567222
1513,Av_Jean_Jaures,807,806,8.454767591713638
5137,Quai_de_la_Gare,900,2703,16.462363063082517
1629,Bd_Barbes,864,863,8.149496611946937
746,Av_de_la_Pte_de_Chatillon,427,411,16.33226496684337
4437,Av_Victor_Hugo,2372,2371,0.09887164200807447
4983,Av_Claude_Vellefaux,2640,2639,8.846112564764265
1513,Av_Jean_Jaures,807,806,7.936997476382584
5137,Quai_de_la_Gare,900,2703,16.27287414501494
5677,Convention,2974,2914,8.36486618416418
5675,Convention,2914,2973,16.41868600822787
1332,Av_Parmentier,702,726,16.444569964676166
1629,Bd_Barbes,864,863,16.762027595985522
746,Av_de_la_Pte_de_Chatillon,427,411,7.983749224570964
5375,PE_Chapelle_Est,2838,955,250.8100584208889
4437,Av_Victor_Hugo,2372,2371,0.1029882967016575
4979,Av_Claude_Vellefaux,2624,2639,16.39657563962086
1513,Av_Jean_Jaures,807,806,7.674104085956054
5137,Quai_de_la_Gare,900,2703,16.508043550593964
5677,Convention,2974,2914,8.461674512711461
5560,Vaugirard,2914,2915,15.851246070393668
1332,Av_Parmentier,702,726,15.521488688659455
1626,Bd_Barbes,834,863,23.85080475750981
6276,Bd_Voltaire,2526,3256,8.653284483197815
746,Av_de_la_Pte_de_Chatillon,427,411,8.0065902779185
5390,PE_Poissonniers,2839,923,478.2685123473383
4437,Av_Victor_Hugo,2372,2371,0.09905789979620655
4979,Av_Claude_Vellefaux,2624,2639,15.965591591986925
1513,Av_Jean_Jaures,807,806,15.908673555705144
5124,Quai_Francois_Mauriac,2253,2703,0.08870080167569486
5677,Convention,2974,2914,8.094671315103918
1907,Av_de_Clichy,2054,2055,15.402604649827198
1626,Bd_Barbes,834,863,15.819300486298463
6276,Bd_Voltaire,2526,3256,16.425735186130566
746,Av_de_la_Pte_de_Chatillon,427,411,8.265703832287112
5378,PI_Chapelle_Est,2840,954,198.5252449025291
4979,Av_Claude_Vellefaux,2624,2639,8.354734700687048
4898,Av_Jean_Jaures,2580,806,16.493716548343453
785,Av_P_Coubertin,453,426,16.236559165245332
5677,Convention,2974,2914,15.645192304945528
1907,Av_de_Clichy,2054,2055,15.74872364886573
1626,Bd_Barbes,834,863,23.621042708448478
6276,Bd_Voltaire,2526,3256,16.58297072347365
741,Bd_Brune,412,411,8.530256036910844
5385,PI_Zenith,2841,809,293.5557479998121
4979,Av_Claude_Vellefaux,2624,2639,8.987692730891974
4898,Av_Jean_Jaures,2580,806,18.05775124543457
785,Av_P_Coubertin,453,426,18.672531137554138
1907,Av_de_Clichy,2054,2055,15.808999170036255
4607,Av_Pte_Auteuil,2460,3062,17.894286903679976
1332,Av_Parmentier,702,726,16.434432637867445
913,Av_Pte_Vincennes,523,514,14.756190792798005
1626,Bd_Barbes,834,863,15.708421172089444
5406,PE_Batignolles,2849,2087,426.9514193268366
6813,Invalides_Gallieni,3413,3415,16.97594865957055
4898,Av_Jean_Jaures,2580,806,18.68788070449018
5517,Quai_Francois_Mauriac,2253,2704,16.49399843631406
4607,Av_Pte_Auteuil,2460,3062,17.520198633298047
1332,Av_Parmentier,702,726,16.267300571872283
913,Av_Pte_Vincennes,523,514,13.441636194049297
1626,Bd_Barbes,834,863,16.167796918795503
5408,PE_Revolte,2850,2268,445.6566569345791
6813,Invalides_Gallieni,3413,3415,17.616767933134387
5517,Quai_Francois_Mauriac,2253,2704,16.568858408549374
4607,Av_Pte_Auteuil,2460,3062,14.070108232215112
5648,Pte_Dauphine,2793,2962,0.09354961318481265
1332,Av_Parmentier,702,726,16.07666981801393
913,Av_Pte_Vincennes,523,514,20.735532561632816
1626,Bd_Barbes,834,863,16.353145184708556
741,Bd_Brune,412,411,0.08617170980670565
5413,PI_St_Ouen,2851,2012,295.95544236178773
6628,Av_Simon_Bolivar,3434,3435,16.05311735120799
6813,Invalides_Gallieni,3413,3415,0.10236744663927606
5517,Quai_Francois_Mauriac,2253,2704,16.27287414501494
4607,Av_Pte_Auteuil,2460,3062,13.954302689215156
955,Daumesnil-Pte_Doree,508,2686,16.583576198060875
5648,Pte_Dauphine,2793,2962,7.713538080182458
1333,Av_Parmentier,726,702,16.855164510235472
913,Av_Pte_Vincennes,523,514,15.042063265688961
1626,Bd_Barbes,834,863,16.4947944920666
53,Cite,48,49,15.485671303028004
6278,Bd_Voltaire,3256,3257,8.331682657193264
741,Bd_Brune,412,411,8.764961366180197
4981,Av_Claude_Vellefaux,2639,2640,16.548181190720296
6628,Av_Simon_Bolivar,3434,3435,16.493368273538298
6813,Invalides_Gallieni,3413,3415,8.759746255141607
794,Bd_Kellermann,426,3405,8.886411887050864
4535,VGP,2414,2707,13.762036359651272
5819,Rennes,2925,3035,16.525958938842763
4607,Av_Pte_Auteuil,2460,3062,17.593300553317714
5648,Pte_Dauphine,2793,2962,7.984649888398368
1333,Av_Parmentier,726,702,16.50918753148823
913,Av_Pte_Vincennes,523,514,13.594664605801144
1626,Bd_Barbes,834,863,7.95243392836267
6278,Bd_Voltaire,3256,3257,16.494267416742034
710,Av_Jean_Moulin,410,411,15.347419799262568
5430,PE_Armenonville,2854,2798,382.9714738945443
4981,Av_Claude_Vellefaux,2639,2640,16.525254139850563
6628,Av_Simon_Bolivar,3434,3435,16.55649344218077
4535,VGP,2414,2707,21.068121280957897
4607,Av_Pte_Auteuil,2460,3062,18.21466700392644
5648,Pte_Dauphine,2793,2962,7.746407109796666
1333,Av_Parmentier,726,702,16.487555778264486
913,Av_Pte_Vincennes,523,514,22.656072816045487
1626,Bd_Barbes,834,863,8.025454605369125
6278,Bd_Voltaire,3256,3257,16.115584869635438
710,Av_Jean_Moulin,410,411,22.9797662354844
4981,Av_Claude_Vellefaux,2639,2640,8.271505216630338
6628,Av_Simon_Bolivar,3434,3435,8.528418678081875
4535,VGP,2414,2707,20.737439196504894
4607,Av_Pte_Auteuil,2460,3062,18.31335836501474
5648,Pte_Dauphine,2793,2962,7.70457963726077
1333,Av_Parmentier,726,702,15.343738840569477
913,Av_Pte_Vincennes,523,514,32.510245340516605
5232,PE_Orleans,438,2759,0.22498694694945448
1626,Bd_Barbes,834,863,16.44002769419381
710,Av_Jean_Moulin,410,411,15.45437067439009
5308,SI_RN13_bretelle_8,2855,2795,22.418115438509368
4981,Av_Claude_Vellefaux,2639,2640,0.09583173066092718
4535,VGP,2414,2707,13.546498791043824
5560,Vaugirard,2914,2915,17.516838593683712
5648,Pte_Dauphine,2793,2962,8.32453386541945
1333,Av_Parmentier,726,702,15.349645836210366
913,Av_Pte_Vincennes,523,514,30.504395358891284
5232,PE_Orleans,438,2759,431.0975104014897
1631,Bd_Barbes,865,864,16.373964448287804
723,Bd_Brune,407,411,16.845582295822346
4981,Av_Claude_Vellefaux,2639,2640,0.099671792649233
5560,Vaugirard,2914,2915,17.516224685329004
1917,Av_de_Clichy,2056,2054,14.94291104105547
5784,Bd_Montparnasse,2929,2924,13.991446852205057
1333,Av_Parmentier,726,702,16.76165186956229
913,Av_Pte_Vincennes,523,514,20.778728601379814
5232,PE_Orleans,438,2759,287.9463866848897
1631,Bd_Barbes,865,864,8.300925381702788
94,Bonaparte,75,77,16.468026997775187
6318,Bd_Voltaire,3259,3258,16.43455360661128
723,Bd_Brune,407,411,15.402113175479796
5440,PI_Passy,2856,2444,292.9290147859843
4981,Av_Claude_Vellefaux,2639,2640,8.52645887052134
5560,Vaugirard,2914,2915,16.43892443704679
1917,Av_de_Clichy,2056,2054,15.74114735688204
5588,Sevres,2929,2938,15.226885325847034
1333,Av_Parmentier,726,702,16.554615437600763
913,Av_Pte_Vincennes,523,514,18.033116822170875
5232,PE_Orleans,438,2759,438.2126479348869
1631,Bd_Barbes,865,864,15.931819603132123
181,Rennes,76,79,8.101704482670614
6318,Bd_Voltaire,3259,3258,16.381654504812058
4981,Av_Claude_Vellefaux,2639,2640,8.582591555830895
1687,Bd_de_Bercy,894,2711,15.476783661890352
5560,Vaugirard,2914,2915,16.018976707598377
1917,Av_de_Clichy,2056,2054,8.229128595819388
5579,Sevres,2929,2930,14.151084796319795
1333,Av_Parmentier,726,702,15.381818914749623
913,Av_Pte_Vincennes,523,514,8.94614663818682
1631,Bd_Barbes,865,864,16.073401544913363
6318,Bd_Voltaire,3259,3258,16.596001901951592
4845,Av_Daumesnil,2579,2661,8.505037341735127
4981,Av_Claude_Vellefaux,2639,2640,8.989913208839193
1687,Bd_de_Bercy,894,2711,15.538996329775525
1917,Av_de_Clichy,2056,2054,15.931256263226786
5758,Bd_Pasteur,2931,2922,15.925499724396778
913,Av_Pte_Vincennes,523,514,8.628586809924409
1631,Bd_Barbes,865,864,15.92147333792422
182,Rennes,79,76,16.718073603381644
4845,Av_Daumesnil,2579,2661,8.223724802076923
5053,Quai_Branly,2374,2369,17.80157946804163
4989,Tolbiac,2642,2641,16.3504474536635
1529,Joseph_Kessel,815,2712,16.445125928620016
1917,Av_de_Clichy,2056,2054,15.917484952211256
913,Av_Pte_Vincennes,523,514,7.635636859805065
1631,Bd_Barbes,865,864,16.19564694367744
4845,Av_Daumesnil,2579,2661,16.205007586983463
5053,Quai_Branly,2374,2369,8.861424525468053
4989,Tolbiac,2642,2641,0.10228781729123979
4797,Av_Daumesnil,2555,3191,17.991288597834544
6630,Av_Simon_Bolivar,3435,3385,16.405618914374088
1529,Joseph_Kessel,815,2712,16.51990155572312
6652,Av_Pdt_Wilson,2461,3445,13.625268167860002
914,Av_Pte_Vincennes,514,524,13.707468815040462
1631,Bd_Barbes,865,864,16.23800132882865
724,Bd_Brune,411,412,18.389357690790956
5455,PI_Mortemart,2862,2863,290.20174072705294
4845,Av_Daumesnil,2579,2661,16.10813755802383
5053,Quai_Branly,2374,2369,0.10027156542548336
4989,Tolbiac,2642,2641,0.09998691805253801
4797,Av_Daumesnil,2555,3191,8.384093021169612
6630,Av_Simon_Bolivar,3435,3385,15.499077823787369
801,Bd_Kellermann,2244,426,17.916991899368547
1529,Joseph_Kessel,815,2712,16.539068886841772
6652,Av_Pdt_Wilson,2461,3445,12.837822757295582
914,Av_Pte_Vincennes,514,524,13.713766479408324
1631,Bd_Barbes,865,864,7.886263937625769
6283,Bd_Voltaire,3260,3259,16.43455360661128
724,Bd_Brune,411,412,16.60655474641897
5456,PI_Lac_Superieur,2863,2856,288.9289208121805
4845,Av_Daumesnil,2579,2661,16.156798422284325
4989,Tolbiac,2642,2641,0.10129607124528657
4797,Av_Daumesnil,2555,3191,8.146546800166758
6630,Av_Simon_Bolivar,3435,3385,8.863920665360787
4169,Amsterdam,2057,2222,0.09549873302189402
6652,Av_Pdt_Wilson,2461,3445,14.360997919168737
914,Av_Pte_Vincennes,514,524,21.1031173569921
1631,Bd_Barbes,865,864,8.493832793390702
6283,Bd_Voltaire,3260,3259,16.486974878417538
713,Av_General_Leclerc,414,413,23.233038502252818
4845,Av_Daumesnil,2579,2661,16.19461002925117
4989,Tolbiac,2642,2641,0.09711323398721328
4797,Av_Daumesnil,2555,3191,8.305905001603058
6630,Av_Simon_Bolivar,3435,3385,8.790975601292157
4169,Amsterdam,2057,2222,0.09577089804362454
6652,Av_Pdt_Wilson,2461,3445,15.508116671196984
914,Av_Pte_Vincennes,514,524,27.533359545031782
1631,Bd_Barbes,865,864,16.856414716158135
6283,Bd_Voltaire,3260,3259,16.381654504812058
713,Av_General_Leclerc,414,413,23.686586227156326
4845,Av_Daumesnil,2579,2661,16.4744869632394
4797,Av_Daumesnil,2555,3191,8.780489311352325
6630,Av_Simon_Bolivar,3435,3385,8.668387279190924
812,Av_d'Italie,471,473,17.841806767895783
4169,Amsterdam,2057,2222,0.09708494550926951
6652,Av_Pdt_Wilson,2461,3445,17.511182309078265
914,Av_Pte_Vincennes,514,524,0.15759707200799958
1631,Bd_Barbes,865,864,16.663901954658574
6283,Bd_Voltaire,3260,3259,16.596001901951592
713,Av_General_Leclerc,414,413,23.372335392812406
6106,Bercy_bretelle_13,2865,976,0.23770782617441058
4845,Av_Daumesnil,2579,2661,16.543908901127892
6630,Av_Simon_Bolivar,3435,3385,16.402752907897753
813,Av_d'Italie,473,471,12.384767609608561
6568,Av_Pdt_Wilson,2461,3403,16.51236677729562
914,Av_Pte_Vincennes,514,524,30.98752369480152
1628,Bd_Barbes,863,864,15.95417956416459
713,Av_General_Leclerc,414,413,23.42226574369652
4845,Av_Daumesnil,2579,2661,16.749135581956423
5364,PE_Pantin,804,808,453.44893034415946
814,Bd_Kellermann,473,469,17.893513998916486
6568,Av_Pdt_Wilson,2461,3403,16.543285535538455
914,Av_Pte_Vincennes,514,524,25.677226770395162
1628,Bd_Barbes,863,864,15.558134462190475
1708,Bd_Ney,112,899,18.008780172817154
713,Av_General_Leclerc,414,413,23.261710453589018
5481,Bagnolet_bretelle_5,2877,2878,18.830915377460496
4845,Av_Daumesnil,2579,2661,7.875490542803579
5364,PE_Pantin,804,808,38.205897803647396
815,Massena,472,473,16.55134430869513
1910,Bd_des_Batignolles,2057,2058,13.538476050840043
6568,Av_Pdt_Wilson,2461,3403,16.302691353791452
1584,Bd_de_la_Chapelle,840,839,16.045695221150144
